sample_id,sample,pangolin_lineage,nextclade_clade,vadr_p/f,fastqc_raw_reads_1,fastqc_raw_reads_2,fastp_reads_passed,depth_after_trimming,1X_coverage_after_trimming,num_pos_100X,insert_size_after_trimming,ivar_num_variants_identified,bcftools_variants_identified,bedtools_num_failed_amplicons,samtools_num_failed_amplicons,num_N,num_degenerage,num_non-ambiguous,num_total,cleaner_version,aligner_version,trimmer_version,ivar_version,vadr_model,vadr_alerts,nextclade_qc.overallScore,nextclade_qc.overallStatus,pangolin_conflict,pangolin_ambiguity_score,pangolin_scorpio_call,pangolin_scorpio_support,pangolin_scorpio_conflict,pangolin_scorpio_notes,pangolin_version,pangolin_pangolin_version,pangolin_scorpio_version,pangolin_constellation_version,pangolin_is_designated,pangolin_qc_status,pangolin_qc_notes,pangolin_note,freyja_summarized,freyja_lineages,freyja_abundances,freyja_resid,freyja_coverage
V350082740_L02_61-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.6983612171215249)  ('Omicron'  0.11370781799434525)  ('Gamma'  0.0332638110035258)  ('BA.2* [Omicron (BA.2.X)]'  0.009845828946769448)  ('Lambda'  0.0023941429999521755)],miscBA2BA1PostSpike B.1.143 B.1.177 B.1.1.45 BA.3 B.1.1.529 P.1.12 B.1.1.28 P.1.7 B.1.1.95 B.1.177.20 B.1.1.58 B.1.1.12 B.1.1.59 B.1.1.359 B.1.195 BG.3 B.1.199 B.1.1.37 B.1.1.208 B.1.1.416 B.1.1.485 B.1.1.71 B.1.1.197 B.1.1.92 BA.2.10.3 B.1.76 C.37 B.1.1.338 B.1.1.207 B.1.1.136 B.1.1.83 B.1.1.169 P.1.16 B.1.1.123 P.1.14 B.1.1.203 B.1.1.39 B.1.532 B.1.1.371 B.1.215 BA.2.9.1 B.1.1.268 M.3 B.1.1.187 B.1.1.115 AS.1 B.1.201 C.13 XZ B.1.1.507 B.1.1.97 B.1.1.392 BA.2.8 B.1.1.172 B.1.1.51 B.1.1.320 B.1.177.65 B.1.393 B.1.1.209 B.1.1.86 B.1.1.351 B.1.1.438 XR B.1.1.29 B.1.177.75 B.1.177.17 B.1.1.185 B.1.1.408 B.1.1.361 B.1.1.192 B.1.1.339 B.1.1.383 B.1.177.7 B.1.1.98 B.1.1.166 AM.3 B.1.97 B.1.1.298 B.1.23 B.58 B.1.177.72 B.1.1.164 P.1.7.1 B.1.1.118 B.1.1.255 B.1.231 B.1.177.83 B.1.585 B.1.1.519 B.1.1.426 B.1.1.175 B.1.77 B.1.137 B.1.1.280 B.1.1.120 B.1.1.388 B.1.1.3 B.1.1.254 B.1.1.137 N.7 B.1.177.87 BA.2.2.1 B.1.1.301 B.1.177.63 B.1.181 B.1.1.382 B.1.177.32 B.1.70 W.3 B.1.1.312 AH.1 B.1.1.373 B.1.173 B.1.1.315 B.1.1.421 B.1.1.380 AV.1 XAA B.1.530 B.1.1.524 BA.2.66 B.1.1.251 B.1.1.395 B.1.1.217 B.1.1.155 B.1.594 B.1.177.43 B.1.1.107 B.1.1.437 B.1.1.43 B.1.1.154 P.7 B.1.1.130 B.1.524 BA.2.3.8 B.1.579 B.1.550 B.1.1.109 B.1.1.224 B.1.1.201 B.1.205,0.20816604 0.10872295 0.09298414 0.07041532 0.06927371 0.03651936 0.01978245 0.00968241 0.00761460 0.00639233 0.00510093 0.00438940 0.00429923 0.00354610 0.00351413 0.00337512 0.00321950 0.00317926 0.00298165 0.00297619 0.00294985 0.00275330 0.00271739 0.00270270 0.00258398 0.00250941 0.00239636 0.00239414 0.00237524 0.00235183 0.00231579 0.00228833 0.00224635 0.00223949 0.00223580 0.00222565 0.00220669 0.00219298 0.00217933 0.00215672 0.00211161 0.00209259 0.00206825 0.00205170 0.00202293 0.00201754 0.00200884 0.00195312 0.00194581 0.00193175 0.00191755 0.00186335 0.00186104 0.00185552 0.00182149 0.00180180 0.00179533 0.00179147 0.00178013 0.00175424 0.00174216 0.00165055 0.00164474 0.00163035 0.00161970 0.00160920 0.00160600 0.00159830 0.00157729 0.00156896 0.00155723 0.00153544 0.00149888 0.00146628 0.00146484 0.00144980 0.00144425 0.00143885 0.00143215 0.00143032 0.00142552 0.00141710 0.00140845 0.00140162 0.00140000 0.00139860 0.00139616 0.00136341 0.00135896 0.00135501 0.00134348 0.00132617 0.00132100 0.00130059 0.00129296 0.00128417 0.00128123 0.00126904 0.00125705 0.00124069 0.00124044 0.00123569 0.00123457 0.00123115 0.00123001 0.00121852 0.00121212 0.00120132 0.00119332 0.00117825 0.00117813 0.00116125 0.00115447 0.00115274 0.00114965 0.00114767 0.00114679 0.00113411 0.00113314 0.00112170 0.00111111 0.00111052 0.00110988 0.00110803 0.00110650 0.00110436 0.00110213 0.00110038 0.00108903 0.00108196 0.00107296 0.00106451 0.00105932 0.00105485 0.00105208 0.00104322 0.00103591 0.00103108 0.00102934 0.00101617 0.00101317 0.00101256,15.133132835325627,99.89633147175869
V350082740_L04_27-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Epsilon'  0.9334911522290813)  ('Other'  0.00372696997881397)],B.1.429 B.1.429.1 B.1.585 B.1.330 B.1.579,0.93188524 0.00160591 0.00138614 0.00130064 0.00104019,17.004168414046458,99.899675617831
V350082740_L03_85-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Omicron'  0.960926835211169)],BA.4.1 BA.4.1.1 BA.4.1.5 BA.4.1.3 BA.4.1.2,0.95505545 0.00188891 0.00174321 0.00117420 0.00106507,18.608545706460816,100.0
V350082740_L03_83-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Lambda'  0.9394870919948795)  ('Omicron'  0.0022726399989155374)  ('Other'  0.002161619897647824)  ('BA.2* [Omicron (BA.2.X)]'  0.0015206456557398372)],C.37 BA.2.9.1 BG.1 B.1.444 N.7 XR,0.93948709 0.00152065 0.00126775 0.00115364 0.00100798 0.00100489,15.809296869855357,100.0
V350082740_L01_92-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.9417344576096637)  ('Gamma'  0.002644139946134453)  ('Omicron'  0.0015585999950183003)],BA.2.3.9 BA.2.3.15 BA.2.3.12 BA.2.3.16 BA.2.9.1 BA.2.3.14 BA.2.3.17 BA.2.3.4 BA.2.3.18 BA.2.3.7 BA.2.50 XAA BA.2.8 BA.2.53 P.1.2 BA.2.63 BA.2.2.1 BA.2.3.11 P.1.7.1 BA.2.10.1 BA.2.60 BA.2.3.8,0.79362219 0.11823700 0.00332641 0.00308101 0.00237037 0.00199700 0.00196754 0.00187453 0.00181362 0.00170248 0.00168209 0.00155860 0.00152635 0.00148650 0.00138586 0.00131248 0.00127835 0.00127490 0.00125828 0.00114155 0.00102512 0.00101497,19.52390121832243,99.89633147175869
V350082740_L01_104-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.6466723878395185)  ('Lambda'  0.1333329999994945)  ('BA.2* [Omicron (BA.2.X)]'  0.13333299999250106)  ('Gamma'  0.045454499991513075)  ('Delta'  0.03488369999614193)  ('Omicron'  0.0033444799801103076)  ('BA.5* [Omicron (BA.5.X)]'  0.001661129982208256)],C.37 C.28 miscBA2BA1PostSpike B.45 N.6 B.1.177.5 BA.2.3 BA.2.56 P.1.12 B.1.177 BA.2.58 B.1.617.2 B.1.142 B.39 B.1.513 B.1.81 B.1 C.32 B.1.1.453 B.5 B.1.334 B.34 B.33 B.1.1.529 BA.5.1 B.1.69,0.13333300 0.09090910 0.07553187 0.07142860 0.06896550 0.05555560 0.04867700 0.04761900 0.04545450 0.03746770 0.03703700 0.03488370 0.03225810 0.03125000 0.03080890 0.02865621 0.02865621 0.02575790 0.02325580 0.01612900 0.01204820 0.00818450 0.00818450 0.00334448 0.00166113 0.00162470,9.777830513789318,38.190148145671
V350082740_L04_82-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Omicron'  0.9292771721576403)  ('Lambda'  0.01514673696828677)  ('Other'  0.006318849949829857)],XAE B.1.1.529 C.37 W.2 B.1.97 B.1.1.251 B.4.8 B.1.1.224,0.87102362 0.05825355 0.01514674 0.00172689 0.00145138 0.00110558 0.00103199 0.00100301,20.349894333302135,99.88964317961408
V350082740_L02_58-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.7274965873845268)  ('Other'  0.21674226140689265)  ('Omicron'  0.005064298560428044)],BA.2.9 miscBA1BA2Pre4321 BA.2.23 XAG BA.2.52 BA.2.9.1 BA.2.9.5 BA.2.2.1 BA.2.13.1 BA.2.8 BA.2.9.3 BA.2.25 XL XAA,0.71105193 0.21674226 0.00373377 0.00302189 0.00246894 0.00233136 0.00179663 0.00132669 0.00131475 0.00120791 0.00115141 0.00111320 0.00103263 0.00100978,17.782122826293236,99.90636390997558
V350082740_L04_15-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8876160935512004)],C.4 B.1.1.1 C.14 B.1.177 B.1.478 B.1.177.72 B.1.177.17 C.13 C.27 B.1.70 C.26 B.1.177.77 C.23 B.1.524 Z.1 W.2 B.1.1.133 B.1.177.32 B.1.1.98 B.1.181 B.1.177.23 B.1.1.408 B.1.273 C.2.1,0.38632990 0.26995422 0.12867751 0.06844594 0.00484792 0.00463750 0.00292095 0.00190897 0.00165700 0.00148644 0.00144542 0.00134000 0.00128914 0.00127349 0.00125945 0.00122600 0.00121411 0.00117723 0.00116945 0.00109533 0.00109364 0.00108308 0.00104484 0.00103856,11.99341995729484,99.93646122462629
V350082740_L01_40-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Gamma'  0.90978373997585)  ('Other'  0.018975301871039747)],P.1.1 P.1 P.1.12 B.1.478 P.1.15 P.1.13 P.1.14 B.1.177.17 P.1.9 P.1.11 B.1.177.72 D.2 P.1.16 B.1.187 P.1.10 V.1 B.1.1.186 B.1.1.361,0.71446616 0.16284594 0.01576487 0.00847035 0.00430108 0.00329274 0.00308642 0.00299018 0.00183374 0.00169537 0.00158384 0.00147264 0.00130599 0.00119671 0.00119142 0.00113714 0.00111916 0.00100528,16.635757282103132,99.86289001103569
V350082740_L02_28-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Lambda'  0.9726790886473601)],C.37,0.97267909,15.304917106585734,99.89298732568639
V350082740_L01_61-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.6921849509303135)  ('Omicron'  0.12233639504029456)  ('Gamma'  0.03653589649510597)  ('BA.2* [Omicron (BA.2.X)]'  0.005523749291601827)  ('Lambda'  0.00520917897688363)  ('Alpha'  0.0012004799986840365)],miscBA2BA1PostSpike B.1.143 BA.3 B.1.177 B.1.1.45 B.1.1.529 P.1.12 P.1.7 B.1.1.180 B.1.1.136 B.1.1.28 B.1.1.166 B.1.1.12 B.1.1.115 B.1.177.20 B.1.195 B.1.1.37 C.37 B.1.177.72 XZ B.1.1.58 B.1.1.95 B.1.1.485 B.1.1.172 B.1.1.359 B.1.1.39 B.1.1.254 B.1.1.395 B.1.1.155 B.1.1.371 B.1.1.197 B.1.1.185 B.1.1.408 B.1.177.65 B.1.1.338 B.1.1.208 BG.3 B.1.201 B.1.1.416 B.1.177.17 P.1.14 P.7 B.1.1.290 B.1.1.480 B.1.1.164 B.1.76 B.1.1.438 BG.1 B.1.1.154 B.1.1.344 B.1.1.253 B.1.177.59 B.1.1.92 B.1.1.43 P.1.16 W.2 B.1.1.169 B.1.1.175 B.1.177.48 P.1.7.1 B.1.1.17 B.1.1.463 B.1.1.268 B.1.177.7 B.1.1.434 BA.2.8 B.1.199 B.1.1.122 B.1.1.120 M.3 B.1.1.178 B.1.1.296 B.1.1.201 B.1.1.388 B.1.585 B.1.1.198 AV.1 B.1.1.315 B.1.1.205 B.1.1.217 B.1.1.428 B.58 B.1.1.137 B.1.1.379 B.1.1.109 B.1.1.203 BA.2.10.1 B.1.1.519 B.1.203 B.1.1.255 B.1.1.168 B.1.177.33 B.1.1.147 AM.3 B.1.1.133 B.1.1.123 B.1.1.71 B.1.177.67 XAA B.1.1.70 B.1.173 B.1.550 B.1.1.378 B.1.1.134 B.1.531 B.1.1.187 B.1.423 B.1.254 N.7 B.1.1.348 B.1.1.380 B.1.177.63 AP.1 Q.4 B.1.77 B.1.575 B.1.1.288 B.1.1.426 P.1.1 B.1.1.51 B.1.1.98 B.1.177.75 B.1.1.190 AA.8 AS.2 B.1.131 B.1.1.351 B.1.36.23 B.1.177.77 BA.2.2.1 B.1.177.5 B.1.1.130 B.1.1.107 proposed446 BA.2.26 B.1.177.73 L.2 B.1.1.368 B.1.1.26 B.1.1.347 B.1.1.221 B.1.1.437 B.1.1.403 B.1.1.228 B.1.564.1 B.1.1.507 B.1.549 XY B.1.1.244 C.37.1,0.19664700 0.10272311 0.08832617 0.07752358 0.07240971 0.02358550 0.02089387 0.00864028 0.00649351 0.00584289 0.00539822 0.00496630 0.00470367 0.00464059 0.00456293 0.00444965 0.00428571 0.00419989 0.00419190 0.00382409 0.00364848 0.00347088 0.00338409 0.00336134 0.00323550 0.00310698 0.00308467 0.00301287 0.00277778 0.00270071 0.00269542 0.00266099 0.00254130 0.00251618 0.00230947 0.00228311 0.00226912 0.00223881 0.00214592 0.00213106 0.00211864 0.00207577 0.00205849 0.00204186 0.00201816 0.00201258 0.00198151 0.00194175 0.00193175 0.00191939 0.00188947 0.00188218 0.00188147 0.00187819 0.00186443 0.00184247 0.00184026 0.00183534 0.00183365 0.00183150 0.00183094 0.00180995 0.00180505 0.00180180 0.00179444 0.00179246 0.00174086 0.00172913 0.00172612 0.00170867 0.00168409 0.00165344 0.00162973 0.00159585 0.00157242 0.00156784 0.00156740 0.00154679 0.00154321 0.00152306 0.00150645 0.00150188 0.00149656 0.00149109 0.00148378 0.00148368 0.00148368 0.00148038 0.00148002 0.00147898 0.00147837 0.00142190 0.00141829 0.00141211 0.00141044 0.00137174 0.00136799 0.00136134 0.00135743 0.00131795 0.00131234 0.00130728 0.00129136 0.00128866 0.00128845 0.00128452 0.00128111 0.00127959 0.00126369 0.00125360 0.00120773 0.00120676 0.00120518 0.00120048 0.00119308 0.00118935 0.00118906 0.00118906 0.00118718 0.00118471 0.00117786 0.00117675 0.00116363 0.00114626 0.00114416 0.00114344 0.00114338 0.00114248 0.00113729 0.00113427 0.00112486 0.00112360 0.00112360 0.00112013 0.00111334 0.00111111 0.00110865 0.00110497 0.00110202 0.00110154 0.00109769 0.00108069 0.00107759 0.00107296 0.00106695 0.00105414 0.00103842 0.00103233 0.00102465 0.00100929,15.151867673633102,99.9799351235662
V350082740_L02_89-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.9350840614614494)  ('Omicron'  0.011942691973969292)],BA.2.57 BA.2.23 BA.2.68 B.1.1.529 BA.2.31 XQ BA.2.67 BA.2.21 BA.2.29 BA.2.5 BA.2.9.1 BA.2.32 BA.2.50 BA.2.66 BA.2.2.1 BA.2.27 BA.2.64 BA.2.28 BA.2.53 BA.2.61 BA.2.8,0.72043951 0.17189874 0.01787430 0.00915423 0.00448574 0.00278846 0.00210098 0.00174155 0.00169584 0.00157922 0.00156528 0.00155492 0.00132778 0.00124464 0.00113058 0.00112574 0.00109331 0.00109170 0.00108000 0.00103486 0.00101937,16.342001300274386,99.89633147175869
V350082740_L04_19-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8716822584787031)  ('Lambda'  0.0010335899943868172)],C.26 B.1.1.1 B.1.177 B.1.8 B.1.195 C.13 B.1.274 B.1.177.2 B.1.97 B.1.393 B.1.187 B.1.70 B.1.177.72 B.1.177.75 B.1.177.17 B.1.478 B.1.201 B.1.139 B.1.1.98 B.1.67 B.1.177.77 B.58 C.2 B.1.557 B.1.1.109 B.1.181 B.1.128 Z.1 B.1.423 B.1.177.23 B.1.199 V.1 B.1.335 B.1.277 AM.3 B.1.585 B.1.1.255 M.3 W.2 B.1.177.43 C.37 B.1.448 B.1.579 B.1.76,0.51381811 0.21515520 0.08181986 0.00321365 0.00284546 0.00276782 0.00261424 0.00251537 0.00216613 0.00211979 0.00202132 0.00191388 0.00176497 0.00168998 0.00163666 0.00149841 0.00146017 0.00141176 0.00136444 0.00133422 0.00132754 0.00131400 0.00130439 0.00128627 0.00125597 0.00124275 0.00121466 0.00120937 0.00120736 0.00118813 0.00117045 0.00116286 0.00112268 0.00110762 0.00109060 0.00108056 0.00106949 0.00105726 0.00104668 0.00104540 0.00103359 0.00103144 0.00101273 0.00100261,11.003100050180942,99.91974049426479
V350082740_L01_72-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Omicron'  0.9488714644959616)  ('BA.2* [Omicron (BA.2.X)]'  0.0022273199996232377)],BA.4.1 B.1.1.529 BA.2.9.1 BA.4.1.3 BA.4.1.1 BA.2.2.1,0.94268863 0.00378578 0.00121242 0.00120521 0.00119185 0.00101490,18.346283449090663,99.9966558539277
V350082740_L01_13-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.9220633020757304)],N.4 B.1.177 B.1.478 B.1.177.72 B.1.177.17 B.1.177.2 B.1.70 B.1.187 B.1.177.77,0.87521389 0.02853845 0.00560591 0.00420836 0.00266975 0.00158548 0.00153846 0.00139271 0.00131029,9.587856932110602,99.90636390997558
V350082740_L03_10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8153593331891885)],B.1.1 D.2 B.1.1.132 B.1.177 B.1.1.359 B.1.1.58 B.1.1.197 B.1.1.160 B.1.1.187 B.1.1.33 B.1.1.37 B.1.274 B.1.478 B.1.177.2 B.1.1.203 B.1.187 B.1.177.72 B.1.1.185 B.1.1.92 B.1.1.12 B.1.195 B.1.177.17 B.1.1.95 B.1.1.172 B.1.1.43 B.1.1.111 B.1.1.380 B.1.8 B.1.1.135 B.1.1.296 B.1.1.169 B.1.1.463 B.1.1.166 B.1.1.180 B.1.420 B.1.1.178 B.1.1.217 B.1.1.86 B.1.1.213 B.1.1.71 B.1.1.249 B.1.1.255 B.1.1.192 B.1.1.98 B.1.1.175 B.1.201 B.1.1.312 B.1.1.258 B.1.1.57 B.1.97 B.1.1.113 B.1.177.77 B.1.1.408 B.1.1.165 B.1.1.301 B.1.1.315 B.1.1.207 B.1.1.17 B.58 B.1.1.363 B.1.1.383 B.1.1.5 B.1.483 B.1.532 B.1.1.347 B.1.1.51 B.1.1.55 B.1.1.123 B.3 B.1.199 B.1.177.75 B.1.128 B.1.178 B.1.1.379 B.1.70 B.1.1.268 B.1.1.208 B.1.137 B.1.585 B.1.1.155,0.39740653 0.12092203 0.08848208 0.07567548 0.00504005 0.00493563 0.00436808 0.00356385 0.00308039 0.00296612 0.00284030 0.00281756 0.00279003 0.00267127 0.00250791 0.00247449 0.00242194 0.00240989 0.00237643 0.00237079 0.00228997 0.00221948 0.00220246 0.00206710 0.00203738 0.00196825 0.00192715 0.00189101 0.00186357 0.00184128 0.00183088 0.00181021 0.00180556 0.00172612 0.00167635 0.00166126 0.00157263 0.00155548 0.00153675 0.00151947 0.00142959 0.00139362 0.00137658 0.00136694 0.00133646 0.00132401 0.00130329 0.00126966 0.00125849 0.00123111 0.00122613 0.00120124 0.00119659 0.00118781 0.00118571 0.00116918 0.00114112 0.00113966 0.00112560 0.00111694 0.00110484 0.00110160 0.00110152 0.00110076 0.00109769 0.00109743 0.00109689 0.00107820 0.00106428 0.00106342 0.00106280 0.00106020 0.00105750 0.00105332 0.00104203 0.00102480 0.00102041 0.00101112 0.00100919 0.00100840,10.579376027279253,99.73246831421596
V350082740_L03_29-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Lambda'  0.9737906364891376)],C.37,0.97379064,15.59396709399019,100.0
V350082740_L04_23-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8279605596191639)],N.3 B.1.177 B.1.177.72 B.1.274 B.1.177.17 B.1.1.185 B.1.187 N.4 B.1.195 B.1.8 B.1.67 B.1.539 B.1.177.2 B.1.157 B.1.478 B.1.220 B.1.70 B.1.1.416 B.1.1.187 B.1.1.217 B.1.1.109 B.1.178 B.1.76 B.1 B.1.1.205 B.1.1.344 B.1.1.361 B.1.1.172 B.1.609 B.1.557 B.1.199 B.1.210 B.1.177.77 B.1.404 B.1.1.123 B.1.1.437 B.1.137 Z.1 B.1.97 B.1.222 B.1.117 N.7 B.1.1.408 B.1.128 B.1.1.500 B.1.177.75 B.1.177.32 B.1.1.154 B.1.420 B.1.531 B.1.1.98 B.1.639 B.1.214 B.1.276 B.1.524 B.1.585 B.1.1.244 B.58 B.1.393 AM.3 B.1.201 B.1.1.380 AA.8 N.5 B.1.330 B.1.180 B.1.1.255 B.1.1.363 B.1.81 B.1.179 B.1.106 B.1.69 B.1.1.86,0.63511073 0.09007936 0.00397439 0.00280774 0.00254028 0.00244711 0.00243205 0.00220193 0.00213582 0.00196094 0.00189036 0.00188287 0.00188096 0.00179942 0.00178807 0.00178792 0.00170600 0.00169205 0.00168649 0.00155723 0.00154519 0.00153374 0.00152810 0.00151276 0.00151210 0.00149099 0.00148678 0.00146092 0.00144348 0.00143225 0.00142615 0.00139716 0.00133347 0.00132656 0.00130646 0.00129423 0.00128521 0.00128005 0.00127871 0.00126058 0.00123864 0.00123715 0.00123098 0.00121525 0.00119592 0.00117144 0.00116461 0.00115381 0.00114129 0.00113586 0.00113379 0.00113214 0.00112821 0.00111880 0.00111291 0.00110948 0.00110940 0.00110399 0.00109618 0.00108471 0.00107779 0.00106000 0.00105074 0.00104517 0.00103834 0.00103751 0.00102820 0.00102602 0.00102578 0.00102433 0.00102110 0.00100942 0.00100499,13.612709522017417,100.0
V350082740_L03_34-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Lambda'  0.9713766158814646)],C.37,0.97137662,13.903574011413529,99.80269538173427
V350082740_L01_20-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8960599214483824)],N.4 B.1.177 B.1.177.17 B.1.177.72 AA.8 B.1.187 B.1.177.75 B.1.177.32 B.1.1.217 B.1.1.408 Z.1 B.1.1.109 W.2 B.1.1.388 B.1.579 B.1.70 B.1.23 B.1.478 AM.3 B.1.177.77 B.1.524 B.1.444 B.1.421 B.1.571 B.1.1.224 N.7 B.1.1.437 N.10,0.79088986 0.06833840 0.00361456 0.00318930 0.00180568 0.00172295 0.00160153 0.00149572 0.00148101 0.00145286 0.00135025 0.00134571 0.00130921 0.00124565 0.00116893 0.00112931 0.00112901 0.00112580 0.00111948 0.00111769 0.00111248 0.00110832 0.00107204 0.00104609 0.00104524 0.00103131 0.00100621 0.00100532,13.83086165418358,99.9598702471324
V350082740_L02_102-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.7575756994391087)  ('Omicron'  0.15909099996371817)  ('Lambda'  0.08333329999406866)],B.1.1.372 B.1.1.33 N.6 XZ miscBA2BA1PostSpike C.37 B.1.1.58 B.1.1.529 B.1.177.65 B.1.177.28 B.1.1.45 B.1.177.72 B.1.177,0.22472310 0.14338089 0.10526300 0.09090900 0.09090900 0.08333330 0.07142860 0.06818200 0.03992101 0.02748142 0.02187111 0.01629879 0.01629879,7.836580326621217,16.503360866802662
V350082740_L03_89-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.9309245772169064)  ('Omicron'  0.010682248969532043)],BA.2.57 BA.2.23 BA.2.68 B.1.1.529 BA.2.31 BA.2.67 XQ BA.2.9.1 BA.2.66 BA.2.29 BA.2.32 BA.2.1 XR BA.2.21 BA.2.2.1 XY BA.2.12.2,0.72427415 0.16988277 0.01835580 0.00614543 0.00381356 0.00243087 0.00211817 0.00201755 0.00182790 0.00180943 0.00177989 0.00150424 0.00133128 0.00113086 0.00109022 0.00108737 0.00100733,16.532030783785544,100.0
V350082740_L03_93-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Omicron'  0.9092523373967517)  ('Other'  0.010844788481183927)  ('BA.2* [Omicron (BA.2.X)]'  0.0021692000016612055)  ('Gamma'  0.0011213521677622077)  ('BA.5* [Omicron (BA.5.X)]'  0.001060549996595902)],BA.4.1 BA.2.9.1 BA.4.1.5 AA.8 BA.4.1.3 B.1.603 N.7 B.1.1.224 BA.4.1.1 P.1.7.1 B.1.318 XL BA.5.2.5 B.1.524 B.1.530 B.1.177.39 AH.1 BA.4.3,0.90261918 0.00216920 0.00207704 0.00192466 0.00135308 0.00134590 0.00118919 0.00116713 0.00112788 0.00112135 0.00106838 0.00106415 0.00106055 0.00105958 0.00103636 0.00102919 0.00102440 0.00101100,17.196231196437704,100.0
V350082740_L01_48-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Gamma'  0.8685525106021231)  ('Other'  0.060822114960578134)],P.1.1 P.1 B.1.177 B.1.478 P.1.12 P.1.13 B.1.177.72 B.1.13 B.1.274 B.1.187 B.1.177.17 B.1.273 B.1.483 B.1.177.2 B.1.276 P.1.17 B.1.70 B.1.108 P.1.16,0.69823561 0.15509769 0.02365217 0.01259690 0.00759323 0.00552765 0.00486665 0.00447828 0.00293772 0.00247978 0.00194040 0.00167043 0.00141769 0.00138698 0.00132322 0.00108460 0.00104712 0.00102477 0.00101373,16.54702980438039,99.86289001103569
V350082740_L02_30-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Gamma'  0.9013914892007312)  ('Other'  0.011938858051407965)],P.1.15 P.1.12 B.1.478 B.1.177.17 B.1.177.72 P.1.14 P.1.7.1 B.1.1.109 P.1.13 B.1.177.75 B.1.187 P.1.16,0.87951118 0.01660792 0.00289754 0.00289231 0.00269091 0.00164294 0.00142374 0.00124672 0.00114301 0.00111989 0.00109149 0.00106270,15.639856375016768,99.87292244925258
